Country Name,2018
Afghanistan,520.896602719135
Albania,5268.84850355919
Algeria,4114.71506136896
Andorra,42029.7627372989
Angola,3432.38573600893
Antigua and Barbuda,16726.9808079479
Argentina,11683.949621636299
Armenia,4212.0709427293705
Australia,57373.68668412809
Austria,51461.9547804677
Azerbaijan,4721.17808673142
Bahamas,32217.871590084
Bahrain,24050.7575053956
Bangladesh,1698.26280233547
Barbados,17949.2815054371
Belarus,6289.93855308212
Belgium,47518.636038891396
Belize,4884.74242133376
Benin,901.5438712063569
Bhutan,3243.23112508014
Bolivia,3548.5901397933794
Bosnia and Herzegovina,6065.67270824158
Brazil,8920.76210462979
Brunei,31628.328791434902
Bulgaria,9272.62930360848
Burkina Faso,715.12290404614
Cabo Verde,3635.40684982339
Cambodia,1510.3248705764001
Cameroon,1533.74213975885
Canada,46232.989622696696
Central African Republic,475.721250544318
Chad,728.343235359289
Chile,15923.358737538101
China,9770.84708783314
Colombia,6667.7906995498
Costa Rica,12027.365882631599
Cote d'Ivoire,1715.5313321264903
Croatia,14909.6931860854
Cuba,8821.81889125004
Cyprus,28159.3016999455
Czechia,23078.5734865691
Denmark,61350.3479093986
Djibouti,3082.5430987195696
Dominica,7691.34509727878
Dominican Republic,8050.63160184635
Ecuador,6344.87197850057
Egypt,2549.13225178609
El Salvador,4058.2524392811797
Equatorial Guinea,10261.7600116887
Eritrea,0.0
Estonia,23266.346271875096
Eswatini,4145.97411168691
Ethiopia,772.313530261357
Fiji,6266.96796528074
Finland,50152.340141130306
France,41463.644022703396
Gabon,7952.525892776509
Gambia,716.118488979126
Georgia,4717.143025735771
Germany,47603.0276328757
Ghana,2202.31216442504
Greece,20324.2535641478
Grenada,10640.496760331
Guatemala,4549.01008110721
Guinea,878.599613250501
Guinea-Bissau,777.969921802522
Guyana,4979.00218839886
Haiti,868.34202469407
Honduras,2500.1132128602303
Hungary,16161.9805101918
Iceland,73191.1163154337
India,2009.9788572703897
Indonesia,3893.59607757239
Iran,0.0
Iraq,5834.166210760611
Ireland,78806.431996268
Israel,41715.0292840432
Italy,34483.2039992043
Jamaica,5354.2368587703
Japan,39289.9584346358
Jordan,4241.78878213854
Kazakhstan,9812.60113654067
Kenya,1710.51009699405
"Korea, South",31362.75147294
Kosovo,4302.27648252378
Kuwait,33994.4065667831
Laos,2542.4865281792
Latvia,17860.6171980214
Lebanon,8269.78767551923
Liberia,677.322178545364
Libya,7241.70448113024
Liechtenstein,0.0
Lithuania,19153.4089860651
Luxembourg,116639.88804711
Madagascar,527.501285041282
Malaysia,11373.2330025676
Maldives,10330.615614094
Mali,899.659908096615
Malta,30098.2833099975
Mauritania,1188.8345875397301
Mauritius,11238.6903948961
Mexico,9673.44367360619
Moldova,3227.3121916043
Monaco,185741.27999158698
Mongolia,4121.73243469391
Montenegro,8844.23698538056
Morocco,3237.8833681566603
Mozambique,498.95722020865196
Namibia,5931.453886116171
Nepal,1033.91243082634
Netherlands,53024.05921305309
New Zealand,41945.3316690932
Nicaragua,2028.8947553936898
Niger,413.980304962089
Nigeria,2028.1819701759803
North Macedonia,6083.71894832148
Norway,81697.2459836768
Oman,16415.157278098897
Pakistan,1482.40306306798
Panama,15575.072548291499
Papua New Guinea,2730.27479935873
Paraguay,5821.81432292324
Peru,6941.235847630121
Philippines,3102.7133632993105
Poland,15420.911163429499
Portugal,23407.906588796803
Qatar,68793.78443726139
Romania,12301.1864034302
Russia,11288.8724435206
Rwanda,772.944459929187
Saint Kitts and Nevis,19275.4185126566
Saint Lucia,10566.0497458462
Saint Vincent and the Grenadines,7361.4009618002
San Marino,0.0
Saudi Arabia,23338.9634580718
Senegal,1521.95355421391
Serbia,7246.73165586437
Seychelles,16433.9352865158
Singapore,64581.9440183954
Slovakia,19442.705762069298
Slovenia,26123.9738694646
Somalia,314.544165670763
South Africa,6374.02819575944
Spain,30370.8923252247
Sri Lanka,4102.481350144671
Sudan,977.273635724417
Suriname,6234.04492230646
Sweden,54608.3602546906
Switzerland,82796.54716312849
Syria,0.0
Tanzania,1050.6752537984598
Thailand,7273.563207320921
Timor-Leste,2035.5339076888101
Togo,679.257083602874
Trinidad and Tobago,17129.9130902577
Tunisia,3447.5079097555104
Turkey,9370.1763438282
US,62794.5856522398
Uganda,642.776744292007
Ukraine,3095.17358053586
United Arab Emirates,43004.9533584848
United Kingdom,42943.9022698053
Uruguay,17277.9701105496
Uzbekistan,1532.37167679684
Venezuela,0.0
Vietnam,2566.59694958511
West Bank and Gaza,3198.86664447405
Zambia,1539.9001577990698
Zimbabwe,2146.99638487707
